time,value
03:44:38,85
03:44:53,86
03:44:58,85
03:45:03,86
03:45:08,87
03:45:18,86
03:45:28,84
03:45:43,84
03:45:48,85
03:45:53,85
03:45:58,84
03:46:03,83
03:46:08,82
03:46:13,83
03:46:18,88
03:46:33,91
03:46:38,92
03:46:43,86
03:46:48,83
03:46:53,80
03:46:58,79
03:47:08,79
03:47:23,79
03:47:28,78
03:47:33,80
03:47:38,82
03:47:43,83
03:47:48,84
03:48:03,84
03:48:18,85
03:48:33,85
03:48:43,83
03:48:48,81
03:48:53,80
03:49:08,80
03:49:13,81
03:49:18,81
03:49:23,80
03:49:28,79
03:49:43,79
03:49:48,80
03:49:53,81
03:50:08,81
03:50:13,82
03:50:23,83
03:50:28,84
03:50:33,83
03:50:43,82
03:50:48,81
03:50:58,80
03:51:03,78
03:51:13,77
03:51:28,77
03:51:43,77
03:51:58,78
03:52:03,79
03:52:08,78
03:52:18,77
03:52:33,77
03:52:38,78
03:52:43,77
03:52:58,78
03:53:03,79
03:53:08,77
03:53:13,76
03:53:18,75
03:53:33,75
03:53:43,77
03:53:58,78
03:54:03,77
03:54:08,76
03:54:23,77
03:54:28,80
03:54:33,84
03:54:38,83
03:54:43,78
03:54:48,75
03:55:03,76
03:55:13,75
03:55:23,76
03:55:28,77
03:55:33,78
03:55:38,77
03:55:43,76
03:55:58,77
03:56:03,75
03:56:08,73
03:56:13,72
03:56:18,71
03:56:33,73
03:56:38,76
03:56:53,75
03:57:03,74
03:57:18,76
03:57:23,77
03:57:28,78
03:57:33,77
03:57:43,76
03:57:48,75
03:57:53,74
03:57:58,73
03:58:08,74
03:58:18,73
03:58:28,72
03:58:38,74
03:58:43,75
03:58:48,76
03:58:53,75
03:58:58,74
03:59:13,74
03:59:23,73
03:59:38,74
03:59:48,74
03:59:58,76
04:00:08,74
04:00:13,72
04:00:18,70
04:00:23,69
04:00:38,70
04:00:43,72
04:00:53,70
04:00:58,66
04:01:13,68
04:01:18,72
04:01:23,73
04:01:28,75
04:01:38,72
04:01:43,70
04:01:53,72
04:01:58,73
04:02:03,74
04:02:08,74
04:02:18,75
04:02:23,76
04:02:33,77
04:02:38,91
04:02:43,101
04:02:48,99
04:02:53,93
04:02:58,82
04:03:03,74
04:03:08,70
04:03:13,65
04:03:28,66
04:03:33,67
04:03:48,68
04:03:53,70
04:03:58,71
04:04:03,72
04:04:08,71
04:04:18,70
04:04:23,71
04:04:38,72
04:04:48,71
04:04:58,72
04:05:08,73
04:05:13,74
04:05:18,83
04:05:23,81
04:05:28,73
04:05:33,72
04:05:38,74
04:05:43,75
04:05:48,77
04:05:53,78
04:06:03,75
04:06:08,69
04:06:13,68
04:06:23,70
04:06:28,72
04:06:43,72
04:06:58,72
04:07:03,75
04:07:08,76
04:07:13,77
04:07:18,76
04:07:23,75
04:07:38,76
04:07:43,77
04:07:58,75
04:08:03,74
04:08:08,75
04:08:18,77
04:08:23,78
04:08:28,79
04:08:33,80
04:08:38,79
04:08:43,78
04:08:48,76
04:08:53,75
04:09:08,76
04:09:23,75
04:09:33,76
04:09:38,75
04:09:43,75
04:09:48,76
04:09:53,75
04:09:58,76
04:10:03,77
04:10:13,78
04:10:28,78
04:10:33,77
04:10:38,78
04:10:53,77
04:11:08,78
04:11:23,79
04:11:38,78
04:11:43,77
04:11:48,76
04:12:03,78
04:12:08,79
04:12:13,78
04:12:18,77
04:12:28,78
04:12:33,79
04:12:38,80
04:12:43,78
04:12:48,77
04:12:58,78
04:13:08,80
04:13:13,79
04:13:18,79
04:13:23,78
04:13:28,76
04:13:33,75
04:13:38,76
04:13:48,75
04:13:53,74
04:13:58,75
04:14:08,76
04:14:18,77
04:14:28,76
04:14:33,77
04:14:38,78
04:14:43,79
04:14:53,78
04:14:58,77
04:15:03,76
04:15:18,77
04:15:23,78
04:15:33,79
04:15:48,78
04:15:53,77
04:16:03,79
04:16:08,80
04:16:13,79
04:16:23,80
04:16:28,79
04:16:33,78
04:16:48,79
04:16:53,80
04:17:08,81
04:17:13,92
04:17:18,98
04:17:23,95
04:17:28,83
04:17:33,82
04:17:43,84
04:17:48,91
04:17:53,94
04:17:58,84
04:18:03,77
04:18:08,72
04:18:13,70
04:18:28,68
04:18:38,70
04:18:43,73
04:18:48,75
04:19:03,75
04:19:13,76
04:19:18,78
04:19:23,79
04:19:28,79
04:19:33,88
04:19:38,95
04:19:43,88
04:19:48,80
04:19:53,74
04:19:58,70
04:20:08,69
04:20:13,70
04:20:18,73
04:20:23,74
04:20:28,75
04:20:33,74
04:20:43,75
04:20:58,73
04:21:13,74
04:21:18,76
04:21:23,77
04:21:28,79
04:21:33,78
04:21:38,77
04:21:48,78
04:21:53,79
04:22:03,78
04:22:18,78
04:22:23,77
04:22:28,78
04:22:43,78
04:22:48,79
04:22:58,80
04:23:03,79
04:23:08,78
04:23:23,79
04:23:28,80
04:23:33,78
04:23:38,77
04:23:43,79
04:23:53,80
04:23:58,79
04:24:08,78
04:24:23,78
04:24:28,80
04:24:33,81
04:24:38,80
04:24:43,79
04:24:58,78
04:25:03,77
04:25:18,77
04:25:23,78
04:25:33,79
04:25:38,78
04:25:43,77
04:25:53,78
04:25:58,78
04:26:03,77
04:26:08,76
04:26:18,77
04:26:23,78
04:26:33,77
04:26:38,78
04:26:53,78
04:26:58,80
04:27:03,81
04:27:08,81
04:27:13,81
04:27:18,77
04:27:33,78
04:27:48,78
04:27:53,79
04:27:58,81
04:28:03,79
04:28:08,78
04:28:23,79
04:28:28,80
04:28:33,76
04:28:38,75
04:28:48,77
04:28:53,78
04:28:58,79
04:29:03,78
04:29:08,77
04:29:23,78
04:29:38,78
04:29:43,76
04:29:53,78
04:30:08,78
04:30:23,80
04:30:28,79
04:30:43,79
04:30:53,77
04:31:03,78
04:31:18,77
04:31:23,78
04:31:38,78
04:31:43,79
04:31:53,80
04:32:03,79
04:32:18,79
04:32:28,80
04:32:38,79
04:32:48,80
04:32:53,81
04:32:58,80
04:33:03,79
04:33:08,77
04:33:13,76
04:33:18,77
04:33:23,79
04:33:38,78
04:33:43,79
04:33:48,78
04:33:58,79
04:34:08,78
04:34:13,79
04:34:23,78
04:34:28,77
04:34:33,75
04:34:48,77
04:34:53,79
04:35:08,87
04:35:13,97
04:35:18,100
04:35:23,94
04:35:28,83
04:35:33,76
04:35:48,77
04:35:53,82
04:35:58,84
04:36:03,88
04:36:08,90
04:36:13,91
04:36:18,92
04:36:33,93
04:36:38,94
04:36:43,93
04:36:58,95
04:37:03,97
04:37:08,98
04:37:13,100
04:37:28,100
04:37:33,96
04:37:38,94
04:37:43,89
04:37:48,83
04:37:53,82
04:38:03,77
04:38:08,76
04:38:13,77
04:38:28,77
04:38:33,82
04:38:38,85
04:38:43,91
04:38:53,85
04:38:58,79
04:39:08,82
04:39:18,75
04:39:23,70
04:39:28,69
04:39:33,70
04:39:43,72
04:39:48,71
04:40:03,73
04:40:08,75
04:40:13,76
04:40:18,81
04:40:28,80
04:40:43,83
04:40:48,83
04:40:53,74
04:40:58,70
04:41:13,71
04:41:18,69
04:41:23,67
04:41:38,68
04:41:43,69
04:41:48,71
04:41:53,76
04:41:58,79
04:42:03,83
04:42:08,88
04:42:13,89
04:42:18,83
04:42:23,76
04:42:28,72
04:42:33,69
04:42:38,66
04:42:43,67
04:42:48,67
04:42:53,72
04:42:58,75
04:43:08,71
04:43:13,66
04:43:18,65
04:43:23,66
04:43:28,67
04:43:38,68
04:43:53,68
04:44:03,69
04:44:08,68
04:44:18,69
04:44:23,70
04:44:33,71
04:44:38,70
04:44:53,70
04:45:03,69
04:45:13,70
04:45:18,72
04:45:28,70
04:45:33,69
04:45:38,70
04:45:43,69
04:45:48,69
04:45:53,71
04:45:58,72
04:46:13,74
04:46:23,73
04:46:33,75
04:46:38,74
04:46:43,73
04:46:53,75
04:46:58,74
04:47:03,73
04:47:08,72
04:47:23,71
04:47:28,72
04:47:33,73
04:47:38,74
04:47:53,73
04:48:08,74
04:48:13,78
04:48:23,76
04:48:28,75
04:48:33,73
04:48:38,72
04:48:48,73
04:48:53,72
04:48:58,72
04:49:08,73
04:49:13,82
04:49:23,75
04:49:28,71
04:49:33,73
04:49:43,74
04:49:53,75
04:49:58,74
04:50:03,71
04:50:08,70
04:50:13,71
04:50:18,73
04:50:23,72
04:50:33,73
04:50:43,72
04:50:48,72
04:50:53,70
04:50:58,69
04:51:03,68
04:51:13,72
04:51:18,71
04:51:33,71
04:51:38,72
04:51:53,72
04:51:58,71
04:52:08,70
04:52:23,71
04:52:28,73
04:52:33,75
04:52:43,74
04:52:48,73
04:52:53,72
04:52:58,73
04:53:03,74
04:53:08,76
04:53:13,74
04:53:23,73
04:53:28,73
04:53:33,76
04:53:38,78
04:53:43,77
04:53:48,75
04:53:53,74
04:53:58,73
04:54:08,75
04:54:13,77
04:54:18,76
04:54:28,79
04:54:38,78
04:54:43,77
04:54:48,76
04:55:03,76
04:55:08,74
04:55:13,73
04:55:23,73
04:55:28,73
04:55:33,75
04:55:38,78
04:55:43,74
04:55:48,71
04:55:53,69
04:56:08,67
04:56:13,65
04:56:23,66
04:56:28,67
04:56:43,68
04:56:48,70
04:56:53,72
04:56:58,70
04:57:03,68
04:57:08,67
04:57:23,69
04:57:28,74
04:57:33,75
04:57:48,83
04:57:53,88
04:57:58,85
04:58:03,77
04:58:08,75
04:58:18,76
04:58:23,73
04:58:28,69
04:58:33,68
04:58:38,67
04:58:48,68
04:58:53,70
04:58:58,68
04:59:03,63
04:59:13,66
04:59:18,68
04:59:23,69
04:59:28,70
04:59:33,73
04:59:43,71
04:59:58,70
05:00:03,71
05:00:13,68
05:00:18,65
05:00:23,67
05:00:28,68
05:00:33,69
05:00:38,70
05:00:53,71
05:00:58,72
05:01:03,70
05:01:08,68
05:01:18,69
05:01:23,71
05:01:28,70
05:01:38,69
05:01:43,70
05:01:48,71
05:01:53,68
05:02:08,69
05:02:13,71
05:02:28,73
05:02:38,71
05:02:48,70
05:02:58,74
05:03:03,74
05:03:08,73
05:03:13,72
05:03:18,71
05:03:28,72
05:03:38,71
05:03:53,75
05:03:58,74
05:04:03,68
05:04:18,69
05:04:33,68
05:04:43,70
05:04:53,67
05:04:58,66
05:05:03,68
05:05:08,69
05:05:13,69
05:05:23,70
05:05:28,71
05:05:33,74
05:05:38,73
05:05:43,71
05:05:48,69
05:06:03,70
05:06:13,71
05:06:18,72
05:06:28,69
05:06:33,70
05:06:38,71
05:06:43,70
05:06:58,71
05:07:03,73
05:07:13,71
05:07:28,69
05:07:38,70
05:07:43,71
05:07:48,70
05:08:03,70
05:08:08,72
05:08:13,74
05:08:18,76
05:08:23,74
05:08:28,73
05:08:33,72
05:08:38,71
05:08:53,72
05:08:58,73
05:09:08,74
05:09:13,73
05:09:28,73
05:09:33,72
05:09:48,71
05:10:03,71
05:10:08,72
05:10:13,74
05:10:18,73
05:10:23,72
05:10:28,71
05:10:33,70
05:10:38,71
05:10:48,72
05:10:53,71
05:11:08,72
05:11:13,73
05:11:18,73
05:11:23,72
05:11:28,71
05:11:33,70
05:11:48,71
05:11:58,73
05:12:03,72
05:12:08,71
05:12:23,72
05:12:33,71
05:12:48,71
05:13:03,71
05:13:18,71
05:13:23,72
05:13:33,70
05:13:38,69
05:13:48,70
05:13:58,71
05:14:03,72
05:14:08,70
05:14:13,68
05:14:18,69
05:14:23,70
05:14:33,69
05:14:38,70
05:14:48,72
05:14:58,69
05:15:08,71
05:15:13,70
05:15:28,72
05:15:33,71
05:15:38,70
05:15:43,71
05:15:48,71
05:15:53,72
05:16:03,73
05:16:08,77
05:16:13,90
05:16:23,89
05:16:28,89
05:16:33,85
05:16:38,78
05:16:43,71
05:16:48,69
05:16:58,72
05:17:03,77
05:17:13,73
05:17:18,68
05:17:23,65
05:17:33,66
05:17:43,68
05:17:53,66
05:18:08,71
05:18:13,73
05:18:18,68
05:18:23,66
05:18:28,65
05:18:38,68
05:18:43,74
05:18:48,70
05:18:53,64
05:18:58,64
05:19:03,66
05:19:08,69
05:19:13,66
05:19:18,61
05:19:28,62
05:19:33,64
05:19:38,65
05:19:43,66
05:19:48,68
05:19:53,71
05:19:58,65
05:20:03,62
05:20:08,63
05:20:13,66
05:20:18,65
05:20:23,63
05:20:28,64
05:20:38,63
05:20:43,64
05:20:48,66
05:20:53,67
05:20:58,71
05:21:03,70
05:21:08,63
05:21:13,62
05:21:18,63
05:21:23,64
05:21:28,65
05:21:33,66
05:21:38,67
05:21:43,65
05:21:53,66
05:22:03,67
05:22:08,70
05:22:13,66
05:22:18,62
05:22:28,65
05:22:33,66
05:22:43,67
05:22:58,69
05:23:03,67
05:23:08,66
05:23:13,68
05:23:23,67
05:23:28,68
05:23:33,69
05:23:48,68
05:23:53,67
05:24:08,67
05:24:23,69
05:24:28,68
05:24:33,68
05:24:38,69
05:24:43,70
05:24:48,69
05:24:58,68
05:25:13,67
05:25:23,68
05:25:38,70
05:25:43,73
05:25:53,71
05:25:58,70
05:26:03,69
05:26:08,68
05:26:13,67
05:26:28,67
05:26:33,68
05:26:48,67
05:26:58,68
05:27:03,71
05:27:13,69
05:27:18,68
05:27:33,71
05:27:38,73
05:27:43,69
05:27:48,63
05:27:58,64
05:28:03,65
05:28:08,65
05:28:23,66
05:28:33,68
05:28:38,71
05:28:43,75
05:28:48,79
05:28:53,82
05:28:58,79
05:29:03,73
05:29:08,68
05:29:13,66
05:29:18,64
05:29:28,65
05:29:33,64
05:29:38,65
05:29:43,66
05:29:58,67
05:30:03,69
05:30:08,70
05:30:13,67
05:30:18,64
05:30:33,64
05:30:38,65
05:30:43,66
05:30:53,67
05:30:58,66
05:31:03,67
05:31:08,67
05:31:13,66
05:31:28,66
05:31:43,66
05:31:48,67
05:31:53,68
05:32:03,67
05:32:08,66
05:32:23,67
05:32:28,69
05:32:33,72
05:32:38,66
05:32:43,64
05:32:48,65
05:32:53,66
05:32:58,67
05:33:08,66
05:33:23,67
05:33:33,68
05:33:48,65
05:33:58,66
05:34:03,67
05:34:13,68
05:34:18,69
05:34:33,70
05:34:38,71
05:34:53,69
05:34:58,68
05:35:03,71
05:35:13,69
05:35:28,69
05:35:33,70
05:35:38,69
05:35:43,68
05:35:53,68
05:35:58,69
05:36:08,74
05:36:13,90
05:36:18,93
05:36:28,92
05:36:33,86
05:36:38,83
05:36:53,86
05:36:58,80
05:37:03,72
05:37:08,66
05:37:13,65
05:37:28,65
05:37:43,67
05:37:58,67
05:38:13,68
05:38:23,70
05:38:28,74
05:38:33,70
05:38:38,65
05:38:43,64
05:38:53,66
05:38:58,67
05:39:03,72
05:39:08,80
05:39:13,82
05:39:18,78
05:39:23,73
05:39:28,69
05:39:33,65
05:39:38,71
05:39:43,74
05:39:48,75
05:39:53,72
05:39:58,67
05:40:03,65
05:40:13,66
05:40:23,65
05:40:38,65
05:40:43,66
05:40:58,65
05:41:13,65
05:41:23,67
05:41:28,66
05:41:33,67
05:41:38,66
05:41:43,64
05:41:58,65
05:42:13,65
05:42:18,66
05:42:23,65
05:42:28,67
05:42:33,71
05:42:43,68
05:42:48,65
05:42:53,66
05:43:08,66
05:43:13,68
05:43:18,67
05:43:23,66
05:43:33,67
05:43:38,66
05:43:43,65
05:43:53,66
05:43:58,67
05:44:03,68
05:44:18,68
05:44:23,66
05:44:28,65
05:44:33,66
05:44:38,67
05:44:43,70
05:44:48,72
05:44:53,70
05:44:58,68
05:45:03,70
05:45:08,79
05:45:13,80
05:45:18,79
05:45:33,88
05:45:38,94
05:45:43,95
05:45:48,86
05:45:53,77
05:45:58,72
05:46:03,69
05:46:13,68
05:46:23,67
05:46:28,66
05:46:38,67
05:46:43,68
05:46:48,67
05:46:58,68
05:47:03,68
05:47:08,69
05:47:13,71
05:47:18,73
05:47:23,72
05:47:28,70
05:47:38,71
05:47:43,70
05:47:48,71
05:47:53,70
05:48:03,71
05:48:08,72
05:48:13,73
05:48:18,74
05:48:23,75
05:48:33,76
05:48:43,72
05:48:48,70
05:48:53,71
05:48:58,72
05:49:03,75
05:49:08,77
05:49:23,74
05:49:28,72
05:49:33,69
05:49:48,69
05:49:53,72
05:49:58,74
05:50:08,73
05:50:13,74
05:50:28,75
05:50:33,76
05:50:38,77
05:50:43,78
05:50:48,76
05:50:58,75
05:51:08,76
05:51:23,77
05:51:33,76
